paperId,venue
fd9f4726ab630228a221b99311e41e44918620ac,Frontiers Artif. Intell.
650c3fa64099a22eb4e68a1fb61b2f1d5bd66286,International Journal of Human-Computer Interaction
0f45052f7deefdb083f5ce26dce4d5b6495a68e6,International Conference on Human Factors in Computing Systems
03fba487f2e26d0fa6a298438f2324ab1104e2e2,Applied Ergonomics
efd120e2c89775114504a9ee34979a751217a218,Technologies
cebd55b59f72cb8d5a56adfd6da186b92a29d196,arXiv.org
88a581337cdd7e6b5edbb00d1b904eb7739c724e,International Conference on Mobile and Ubiquitous Multimedia
03d9bff5fd9245ecbd281dfe623293696f766cca,International Conference on Mobile and Ubiquitous Multimedia
0c94066d17e2ee111d9868e5e5a8760744e91cdb,"IEEE International Conference on Systems, Man and Cybernetics"
863f8f96be52a16f9b914ca58b3af0137c92b871,International Conference on Virtual Reality
0277c0b658fb92258d665c352ab85f7da4322c3d,Brain Science
d9e13e0c77c756c0ea8d18a2232335dd1b115449,Eye Tracking Research & Application
f50e886a981fdb7f2c7b0756dab37d83a6230580,European Conference on Computer Vision
6b927187a1fdfc7cd2de2afc74b87a9de5a7012b,European Conference on Computer Vision
0bc3eae329cf8e46630d59bae38c91fd9660bdb2,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
9a671418b70fa41dd46d02700d9df931e84604d0,International Symposium on Mixed and Augmented Reality
ce97d72d8b9c49031a9a961c66fa1d6d558cb947,Computer Vision and Pattern Recognition
e103b69f8110495b115096a73900465ea816e085,Computer Vision and Pattern Recognition
3bfd4517d070131340fbee84f18aa9259941b66a,European Conference on Computer Vision
bdff934fc82bdc23c18990446cd15f9889ed0ded,Neural Information Processing Systems
268bc474bd91a28217d561c42d45d0c069dd6aee,
05c6b65a169775913e08358505304e7c55fad2ed,Research in Developmental Disabilities
f83d145852655423e0ef526ddba59707736528d8,Brain Science
564dbb13821639229188882703b430d6c91b9729,Entertainment Computing
f0887eb6053fe39efa01c8cc0c7a0e27a007de31,International Journal of Environmental Research and Public Health
aaba4211b48a3ef00e9c78ab2a34c32e6f29fc12,Computers & graphics
325d41170615d4240b3c8e3123d17443feca1fb3,2023 International Conference on Intelligent Computing and Next Generation Networks（ICNGN)
3eded113d529c828ebc03db9ec916a1be152e323,Multimedia Systems
9765480c711b31171cbc7abb0d5e699ad86c38e2,ACM SIGMM Conference on Multimedia Systems
c6299b81748e0fb346260e14bca951be5bce2003,Applied Mathematics and Nonlinear Sciences
3ab51da002bda231a6249e8bb82a270d51c6b8c8,Virtual Reality & Intelligent Hardware
8d732938c105a5c427090d3595b13b5a95bc4c49,IEEE Transactions on Visualization and Computer Graphics
6cabedcc90ab7b3e73381ba3f372d9ffbf6af9bd,Wireless Communications and Mobile Computing
9ce606ad9ed205f830d25cd3ab419352dda40351,Neuroinformatics
9e8b8104a177f01695ffc5478e416876eb70265b,Research Square
8772a325362648d18d61f74eec0c12eafffa599d,Multimedia tools and applications
eed92bf737214b212fc86e012544c1669aec0503,Proc. ACM Hum. Comput. Interact.
acd88fbcf7d75416f0b315752d8bceb2b72d9f29,Neurocomputing
e196d42a109f20a32789c06fdec74db36e461f3d,arXiv.org
8aae3f7808e484a474da594285a7c602631d5ea5,"Attention, perception & psychophysics"
523c39530279a88088e47544b0c268e365a9f204,2024 3rd International Conference on Sentiment Analysis and Deep Learning (ICSADL)
732dcf4ccd39570999bc3618cb8bfc1c1103aaa4,Scientific Reports
e1e40d13ec0b79275ebd9575a6c2ef63f420bada,Applied intelligence (Boston)
820b5b99f53c04ed6025800ae3c494723a5242f7,Наукові праці Державного науково-дослідного інституту випробувань і сертифікації озброєння та військової техніки
c6e0608cf3e1c7dacd2e93c2b057ea4d08c745bc,Aerospace
78ae5c87fb78e9d4a275d831251b611f54833900,IEEE Robotics and Automation Letters
7075563ffe49f951e73f9afce4b4b1db7e4d0e67,PLoS ONE
472c12912647e897777fd7f4ed0271acc31be4cf,Electronics
dbd652dd10bf6957fc75e90845f7a12363699389,IEEE Access
c83dc482782624a2b0bced60c4873268a4b19560,bioRxiv
4830cb8ab2151e5d20ff22182d279f1b2b4f180c,Nature Neuroscience
78dfdfcdf55798b4f4c5d3cffd7aaff7f25850e6,European Journal of Neuroscience
024615937e81c1aae406641575f94ebd653cece1,Nature Communications
8a173800ebd7a05975a0dc4bf62e0ce0a556b40b,Neurobiology of Aging
5a642b35887ea90f6b79904ba9b50678a04de387,Current Opinion in Neurobiology
6336f162ffcfb227d19e06991a59856b26892a17,Nature Neuroscience
42ae682abd523baac4cd20322ccf85fcb8f3a109,Frontiers Neuroinformatics
51892e727670e6b4886754faa557c48919ecbde6,"2024 4th International Conference on Neural Networks, Information and Communication (NNICE)"
091874f10f7f2fc47b59901319a21a259e1bb7aa,arXiv.org
1168a76dfc00efbd829391e2d444468e2a96fb5a,Nature Communications
6e65d28d2ef7b83e9c3052b7519ef4786eff944e,bioRxiv
e2c5da7c5b43469d5c25e98b6b461f845f2459a3,bioRxiv
4b8c3084ebe2c570b607f6d3d0e68a6ea701e0b6,NeuroImage
7dcfe87533c7f4b257a4f078a48c48583f7d28ee,Scientific Reports
bf1c822f46ab08caf5d353195f6983b539eb10d8,Behavior Research Methods
889808f6df7361c1eb2c5880e60548a0ece78ab3,bioRxiv
b233160deaa2bd94aa4bf2bd5186c3869fd080aa,bioRxiv
b0940a53591a81912b155ae1224af08cfde794fb,bioRxiv
0851b6a205b077759bbdb67b3d087d7b640d8ae5,International Wound Journal
332e8f9d0a4cd661462a07e2160762c41be85311,bioRxiv
311cf96b1ac4b32beea638c83d17d7621c8d82fc,bioRxiv
d1529b693b980fcede63c33fae2292623c6f15ea,bioRxiv
5746f476209b1a5fd06f614884834a0d8b78f363,bioRxiv
31747bd6c326e1b657e4327345a76d0860e363d6,Acta bio-medica : Atenei Parmensis
b257268ab5fc251ab0b2b4241699ad82149c99e5,NeuroImage
dbfed0a4861312b1b1b6570d898a8e6f4f96df38,Nature Neuroscience
b7753524ff8f498f5ec240d2cb0cf66f58f8d5ea,bioRxiv
62e3bdee609f2f50422294cf3e1f4b20b94ecb0d,Imaging Neuroscience
e0170064f77f40d5485e6d43b23e39e714dd34c5,IEEE Vehicular Technology Conference
a361ffb8e3a7bda17399c9f1f397dd4ee8224dac,ICMI Companion
a9dd2e127ce053ed1410190d204ded82bcc45066,arXiv.org
9786d21deda5466029d1cd8907e6f8f5acbac530,IEEE International Conference on Computer Vision
a30db6f614c5816d2031ffd738bff64289375291,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
f5c8d4bf68d4b6992712e04e3d54dbae41855db1,IEEE Transactions on Pattern Analysis and Machine Intelligence
576e9991fd3618868bad80a6eca49168ad564bfe,Symposium on Dependable Autonomic and Secure Computing
2afd51e83e87acf02c0044b34c6d4984e814900e,arXiv.org
89ec2e7549b64eccc0893b95d704e1702e552ae2,ACM Transactions on Graphics
65fb7c806d13c49fbc188fdab4bec543e208bfc1,2024 IEEE International Conference on Contemporary Computing and Communications (InC4)
19679623a3dc6e5236cbad569238dab17e1632d0,PsyCh Journal
e16061b369a407f1b53445bc39018e3d96165a2f,Italian National Conference on Sensors
0ffa07d81377c2392cb3ceef01877de10b40e18a,Cerebral Cortex
22a2a756888e1114f66c80241d013a377c04ba58,Italian National Conference on Sensors
7242b3ad0e71065d009e92ce9f2a113e53da5428,International Journal of Conservation Science
7013aaf91f453c3b7ad024c2b5462651eaae304a,Encyclopedia
ef2e9dbddd6496beb9898bd8949ab6e6eb85a97a,Evolutionary Studies in Imaginative Culture
e2afeb03fef62a26c38f707f84a62b8f5b3b10aa,Architectural Science Review
bbc6956e069816801f8c72a550c38d3eb6dd46e5,Architectural Science Review
f61c79a5897621a6707c00ece8b1d3fece46e5b4,Proceedings of  the International Conference of Contemporary Affairs in Architecture and Urbanism-ICCAUA
e06510e3ad308d0ab3b7a581c75acb61ee9d2a07,Journal of Cultural Heritage
bc7c0003c2648af3fe1441d8a9010971e3033cea,Territorios en Formación
c09c448850ddf05bb7324d5b0f0b246954825717,Ecosystem Services
4daad7db606338ebd39091f27412f616003d2677,Architectural Science Review
9dacb3fe6c24c6b14704f2988bdf58c55835bd26,BAc Boletín Académico Revista de investigación y arquitectura contemporánea
44ef74b36901eae5d866c93ae0f52f82ddb7b6f2,PLoS ONE
f755854e8a2c1942523c9f542091610b5bf73d60,Architectural Science Review
ca30fab34d12f3a5cd79230c02a111dfc09b2ce8,Frontiers of Architectural Research
1c9bc3f3779f148223457bbef66e2a3b71fc6be2,Frontiers in Public Health
edaa37990cecd833312b34c7646284fb64eb7c03,Urban Science
65a084258bc9ba296e2c6212de9bd625cf88a97b,Applied Sciences
4fd58c079235f8157496803983a420024a69f5b6,Encyclopedia
cc3c1014bd284eb3ad91fbaa6edf697c74c4b941,BIO Web of Conferences
2027fd26e1b74e5e6dbb39607c08d3773da891dd,International Journal of Applied Earth Observation and Geoinformation
14e4e1b984f4f92bad5bfd3e0c7eab31675922eb,Iranian Conference on Machine Vision and Image Processing
44e680ee5421c004899a984b71d1ce1c0bf2df03,International Journal of Remote Sensing
8f792e5f7f0889327435921e023a12880d1cdb8e,Egyptian Journal of Remote Sensing and Space Sciences
e2d87e7427fe56aa7d5a7cc9cd51fe4caff37695,Image and Vision Computing
5ca62bfed463bd553def8e709efe556c62b97c65,Education and Information Technologies : Official Journal of the IFIP technical committee on Education
c1de925e0d3bb3f2b1c5f16842a3d74d128b9cf9,2024 IEEE 7th International Conference and Workshop Óbuda on Electrical and Power Engineering (CANDO-EPE)
ffb8d4201dc0296fdae75e63d7faa0c8d20b3ad5,Educational Research and Reviews
6a6fbdf0c6c996ca6ac4bae736b86b6568616d93,Sustainable Futures
5778c1bf339f7d101309e76083e59d4a90c017dd,Journal of Workplace Learning
cc7699a1d8c5fedcb9e6ee6d1ea6d1c109df9a40,Eye Tracking Research & Application
91ca0ef8bbfb5d11024a67b0fd9bdf1e24100193,Yuzunci Yil Universitesi Egitim Fakultesi Dergisi
f3c9ef50bf652b081a510e1fbcd78122359cec2f,Education and Information Technologies : Official Journal of the IFIP technical committee on Education
da896a998ca5fe5ddceee666e87aefccc6255d58,Nurse Education in Practice
ed77eca75a10ab0621b6c1ae3ac93f4d41b9e1de,MethodsX
af74a8ed5a916873ac12e1057fe7032ebde01913,Journal of Chemical Education
749bce09f9d2ac2f8f55b859c837582ff2bca22e,International Conference on Mobile and Ubiquitous Multimedia
21b09ecbd1b70b6fe943a1a0043bcb2bbfc40c89,International Conference on Human-Computer Interaction with Mobile Devices and Services
53fc62e56fb1823e897bc6a7d73870d3e9a86a7d,Eye Tracking Research & Application
e48bece33d360803a77f06a5a90fee209bfd26c3,Privacy Studies Journal
11dafa27d11e20c4ab3f18f7199ec1961167cca5,arXiv.org
40e07603c421eec9253e9546db8734afa09365d2,Journal of Neural Engineering
337131782eb9756c128cff420d7236056bc3e786,bioRxiv
bfd0f411d3f280f347bd14ec5a21b4483e16d863,The Journal of Korean Institute of Information Technology
c134762fa30500ae7d90b5dec8393b5b8955fb63,Multimedia tools and applications
197f37c728dea646ff75c5d523ea52d3fdeb6ca7,Frontiers in Education
d6f63fbe4d0d65082e5757f582724fc5e21fbad8,Learning and Instruction
d49747194695b2f40bccfeb96835752601a4a500,IEEE Transactions on Computational Imaging
7f32fe7db036dc51bdfb0ffec24686a7e550bde0,International Journal of Information and Education Technology
85d164341cfac461622c4d2a5717529caa49d165,International Conference on Image and Graphics
c6b0b98cbf8f7a7fac690b896bacd800dd285941,
1ab155933e09d645f4199a98c93a3318d8de8eae,Cognition
1a6baeb74e6410228bbc4b65d8895673922c1179,Trends in Cognitive Sciences
1d3fe5049d3297ae4ad72ea0c95d437b5e5e540f,eNeuro
603a2e5cd3c2a77e55b9fba2c1df465aa79ee089,Quarterly Journal of Experimental Psychology
15d47310b8bb2e520750c0c07a0d4d81b9199589,bioRxiv
e309910302a6f4a4064c4ea7138d9f52dff81de3,IEEE Transactions on Mobile Computing
74cd3b73552826d12ae3ac5c19ed749ac1796f9d,arXiv.org
98469f6421618599795a298ee571a4128824e5ed,IEEE Transactions on Visualization and Computer Graphics
724e5128ed50661b73e615b6dadcd6e7bca07715,WIREs Data. Mining. Knowl. Discov.
479ae27023832b8dc9f98a5eb76c414d0ca0f2f7,IEEE Transactions on Visualization and Computer Graphics
ca94666102ebd15230ec5953c6ecd1a8bc549f52,International Workshop on Quality of Service
bf8f775953435810c8a1e93c11dcf4ee13e6ac67,International Conference on Human Factors in Computing Systems
cb2f11667a9c2d190d4bb5e5f40f521508a67f06,International Conference on Human Factors in Computing Systems
a863d406e206f184946dfc8437fbe45406a11f7d,Information Sciences
d98e1f152221c7c02d6cf9c4593bd861794e459e,
6ec711bdee0a56c023957618552881f0291964c4,IEEE Conference on Virtual Reality and 3D User Interfaces
7bcf9ea4a4f4236cd1ccc4f3b11b47006b495499,arXiv.org
bf1bac3d227c2e4c292989c1fbb0e86eb72be69f,IEEE Transactions on Visualization and Computer Graphics
b96281bfa9b5ce5b2b7bc638fd2d407985a46f60,
91f679d136131bdf6a3d9e02673a026ed58ba0d4,arXiv.org
90eb30a7e2877e6070e8c25563bf37af5abd1198,ACM Symposium on User Interface Software and Technology
759bdaf457add1af5e6eb984baaae404fb911d19,ACM Transactions on Graphics
4912831c82df0cfb693246e3182b1d6c14933ef1,The Visual Computer
da06cf349d3adada5d780aae45ae1ac4119cd9aa,Eye Tracking Research & Application
0cbd5886cbca03b4f1fab1ea5a9dd02938ebd337,arXiv.org
57079ae0c3b5b7678363d5f2dafb67f2a17d680b,Proc. ACM Hum. Comput. Interact.
8e8cc61abbbadddba23a56c20fb9bc738d2824f0,Smart Cities
422caad4c216f8028edfbcec7a29e81bd22956c4,Applied Sciences
551c7ab29a1da4460714b07fdfdc914c6d64384e,International Conference on Human Factors in Computing Systems
794f866f0e1718edfb2d222b61ba60bea4a18d83,International Conference on Human Factors in Computing Systems
8332fcc91127f55c9274c1a4030e57e3589ebe39,IFIP TC13 International Conference on Human-Computer Interaction
ce325c7f4da3c6c5bea375e990f08f7302c37777,bioRxiv
2ef8443396f9d31000d1524acb260a7e6a7191bb,arXiv.org
b5414d75945d8338d226b7cba27e8ac00454826e,International Conference on Virtual Reality Continuum and its Applications in Industry
756f9220b7562fc80bbe06e12791e1b51babb9b5,Gaze Meets ML
356f6163382efd0998b35a31ebe9a7cf47cea2d7,Comput. Educ.
b9b810c6cac27ae27298a50351002bddf88d137d,ACM Symposium on User Interface Software and Technology
41c46baec27f942d482e6b7da920a57ba64eebd9,ACM Symposium on User Interface Software and Technology
f8ce769316d57b8ed6db69cc998122a0aca1f403,MMVE@MMSys
89e6a072df4056a139735633a0887406da8dfcdc,Eye Tracking Research & Application
f84ae94cc4e9abc6ba8fad54958bfa1baa7e14b3,Frontiers in Virtual Reality
8e519a144d7e7525a1e97fd20f7be6235b2fc85c,IEEE Conference on Virtual Reality and 3D User Interfaces
96a35bb48ef7c603ffc6c1e8119bca550fa85dfa,Engineering applications of artificial intelligence
d9f66a7b1bebc1fd8589bd813e8eea337f6fd2e1,IEEE Transactions on Visualization and Computer Graphics
739961655ad5dfee0e1fd2f77921b9760b3a447e,IEEE Transactions on Visualization and Computer Graphics
eb1dff2dd2e9c88cd379b75e6a33467fcf1ba367,IEEE Transactions on Visualization and Computer Graphics
defb7df4246530cd45a6652af7ac8aa9f6ec839a,2021 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)
94243c96055d43048c4c1aecb09d51027f4564a5,arXiv.org
6cd870bd419bbf96cfa9fa73c0421729c2d7811b,
50c181fc1d7b81910d9794a4c1817680ea0b6978,
c72c396f44b8534c0c536874ca7bbc8bb224d61f,Dagstuhl Reports
6f4937e260f6697d6704fe49a6e4932bf627f336,
e3cbfb5d7cb6bc9f32da6eeca6e49070dc29c3a2,
5632f92ef921c6d5a4448dafa4a83577ccf5a9fa,Frontiers in Psychology
60d69e41cc2db35a5ec6ffa828a7dcba32c74401,Frontiers in Robotics and AI
ea470a0596c6ca66c5573f7e657997899707b66f,Buildings
facde2c876eadaacada9bdb0299e4f75aa696628,IEEE transactions on intelligent transportation systems (Print)
7970ef4cc2f0678dd6bf2e9037c71652fdf01d2e,2024 Joint 13th International Conference on Soft Computing and Intelligent Systems and 25th International Symposium on Advanced Intelligent Systems (SCIS&ISIS)
3ad403a0f0ebffebca499a49649b615d1edfc6d3,Electronics
97f3a812a431b2695f234c633a4499cc628382a0,Journal of Services Marketing
4a916cc49cb04a601c92369fde4dc22a8eeb9cc1,European Journal of Operational Research
2bf1b2981d4089579ddd54312248250ec684b8ef,Asian Journal of Psychiatry
92c614c799ae6458ed45476d05a4b62133fb754e,Geography Compass
9e53d5e5ccfbff5a8242cd5f7a6777904b7ea3a9,Children
be7599393195a6660ad7be4ca3a7d9b238652c25,Journal of Neuroscience
784be66bafd88ae73c36a1ea0c0776445c09e19c,Journal of Consumer Behaviour
89718ad804f9b3e72c8ad19a535b9d0bf61eec32,Advanced Engineering Informatics
83705c1ff0dfadcda6fe08e42384cb555de9e502,Advanced Engineering Informatics
1b1153608f09500f2da449e4bfce53d9e6997ce4,Frontiers in Network Physiology
202984314cfd9680c0abdf5f45fed1d0f7f221ab,Frontiers in Neuroscience
6762fcc2d8fb1fe17bd9fe38de9b928d09b28d0f,"2024 IEEE International Conference on Cybernetics and Intelligent Systems (CIS) and IEEE International Conference on Robotics, Automation and Mechatronics (RAM)"
cc7219ba8c17e6a096348c67cd97d7302c7a1402,IEEE Transactions on Human-Machine Systems
91c261120824e73ffd51ad06d76ab6e0ce997f19,Bioengineering
b23ad0d3a17d25765778d0bb78b12f95ce1a5c56,Land
8e555ebec1651d58133dd5b08c8b81f327d64bae,2024 2nd World Conference on Communication & Computing (WCONF)
a837ff6e73e52c4923b15122b85e7c8caf6af4e2,Information Processing & Management
f5df033dbdc7d4637daeefa155e91a90e012bd36,Italian National Conference on Sensors
a1fadc71c306e513fb9f42c57bb630acc63d28f6,Eye Tracking Research & Application
62a5fae41eaddb5e9c966524ba915ebd64839a1a,"2024 2nd International Conference on Pattern Recognition, Machine Vision and Intelligent Algorithms (PRMVIA)"
b3e3e0c699fe61f512481c7399527323cb67ed8e,Applied Informatics
a56b1cfac6b4d3d1c02ee678d51e1373ebe004de,2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)
f324a8a5206db777aeeb62939eb61d719d90a0ee,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
031dd4e90f89f97bc6df4b726500f5d5564ba5a9,Displays (Guildford)
861de72c572361fa34e4d4968619a282c70504c4,Comput. Biol. Medicine
cb60fd8be47fa3f76c3ab8b331eafceef11aef03,IEEE transactions on neural systems and rehabilitation engineering
b6c84d3dd601b055667815d3d995f340b64be7aa,International Conference Virtual and Augmented Reality Simulations
8d3ac01ddd5cf714817a3f355fdf948d45f86315,2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops)
e0184810acbf1a1452612279d32b86d77c433d63,Virtual Reality
3003dac403ab47eb25dc8f551672744a7faff26a,Italian National Conference on Sensors
f4735eb325f43e858c34dd967f656f8dfb60cb81,Journal of Destination Marketing &amp; Management
75feeb150b6553808a8cf7133f2f7827602fbe48,International Conference on Human Factors in Computing Systems
f25fb783cc28e6af429bb2e119aa80dcea12fd81,
9ee506cff61cfc0cb22d3cb781845fe925083e87,Clinical Neurophysiology
1d9e133fdac4c3bd428623f68068afbff95256b5,International Journal of Geographical Information Science
43a4a7e693a13aa77219939827c3d042dba4b6b5,ISPRS Int. J. Geo Inf.
54caea9be7d1746319ccce6e8541f760460f0f7c,2024 IEEE International Conference on Artificial Intelligence and eXtended and Virtual Reality (AIxVR)
3c44b95698d623a6834d56ed3234f753d0c2895a,International Conference on Machine Learning and Applications
bc65316d1239b8ccfe538fcef85a23701c472321,International Conference on Machine Learning and Applications
ae0b3b39ad6a0d137d98e3d1649aeb41da989cd2,2023 3rd International Conference on Intelligent Cybernetics Technology & Applications (ICICyTA)
d48415a6ef952882d8ae7a66a688dec50b3de671,Building and Environment
22047af5b533dade7190895fd762064ab419424a,Prosthesis
b9b1773431cfe01c00a0ca0a0ed51c12186e7dda,"2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)"
9fea1b29b795a9108098d101e9f2af7187603826,JMIR Mental Health
9dc61b3476745ac675cf72d1e14c515a06dc356b,Frontiers in Human Neuroscience
365630b916012b4322deeba38e354ba4968c972f,IEEE Transactions on Visualization and Computer Graphics
38cb0f1bbab0efa78ce4c237fba79b1e73fb3af7,Italian National Conference on Sensors
bc0d33585dc0b36902be042907296668b32c2917,arXiv.org
8f730415c8bed8ff720a879e09da4834a442ea5b,Applied Sciences
2b9703bc8a496199643ffa1ac314d1f2821cdc0a,IEEE International Conference on Emerging Technologies and Factory Automation
520b0ad6d8babb5120f0a90d338a0ce981ddfec9,Medical Robotics
99c998bcc5e8056d38ea7db023639972f7ec5b03,medRxiv
2214eab017abbca01e158a7814b7adc78a1aba85,arXiv.org
643f51894b49d973fcbdcfba3aadf6a519c0c5cd,Sports
